Date, Open, High, Low, Close, Volume
2015-10-19, 42.50, 43.50, 42.00, 42.50, 685300
2015-10-16, 41.75, 43.00, 41.25, 41.75, 5535300
2015-10-15, 41.25, 42.50, 39.75, 41.25, 10145900
2015-10-14, 40.25, 42.50, 39.00, 40.25, 5997300
2015-10-13, 42.25, 43.50, 40.50, 42.25, 937700
2015-10-12, 43.25, 45.00, 43.00, 43.25, 2218900
2015-10-09, 44.00, 45.00, 43.25, 44.00, 2294700
2015-10-08, 44.75, 45.00, 44.50, 44.75, 845700
2015-10-07, 45.00, 45.75, 44.50, 45.00, 11395900
2015-10-06, 45.00, 45.75, 45.00, 45.00, 32700
2015-10-05, 44.25, 46.00, 43.50, 44.25, 1154800
2015-10-02, 43.75, 46.00, 43.50, 43.75, 2630200
2015-10-01, 45.50, 47.50, 45.00, 45.50, 159600
2015-09-30, 47.00, 48.50, 47.00, 47.00, 868900
2015-09-29, 47.75, 49.00, 47.25, 47.75, 1651900
2015-09-28, 49.00, 49.50, 48.50, 49.00, 490700
2015-09-25, 48.75, 50.00, 48.00, 48.75, 258300
2015-09-24, 48.00, 50.00, 47.25, 48.00, 1530800
2015-09-23, 47.25, 47.75, 47.00, 47.25, 144300
2015-09-22, 47.00, 47.75, 47.00, 47.00, 327200
2015-09-21, 47.00, 47.50, 47.00, 47.00, 839600
2015-09-18, 47.75, 49.00, 47.25, 47.75, 513200
2015-09-17, 46.75, 48.00, 46.25, 46.75, 1589200
2015-09-16, 46.50, 47.00, 46.50, 46.50, 2673100
2015-09-15, 46.25, 47.00, 46.00, 46.25, 3318900
2015-09-14, 46.25, 47.00, 45.00, 46.25, 2121700
2015-09-11, 46.00, 46.50, 45.75, 46.00, 1349800
2015-09-10, 46.25, 47.00, 46.25, 46.25, 1425000
