Date, Open, High, Low, Close, Volume
2015-02-05, 15.45, 15.60, 15.40, 15.45, 127300
2015-02-04, 15.50, 15.65, 15.35, 15.50, 1366600
2015-02-03, 15.50, 15.75, 15.30, 15.50, 590400
2015-02-02, 15.45, 15.80, 15.20, 15.45, 155500
2015-01-30, 15.15, 15.35, 15.05, 15.15, 45900
2015-01-29, 15.10, 15.50, 15.05, 15.10, 64900
2015-01-28, 15.20, 15.50, 15.15, 15.20, 363700
2015-01-27, 15.20, 15.40, 15.05, 15.20, 165000
2015-01-26, 15.10, 15.35, 15.00, 15.10, 143800
2015-01-23, 15.00, 15.35, 14.95, 15.00, 3084900
2015-01-22, 15.00, 15.15, 14.90, 15.00, 112200
2015-01-21, 15.00, 15.15, 14.90, 15.00, 189400
2015-01-20, 14.90, 15.05, 14.90, 14.90, 371100
2015-01-19, 15.00, 15.40, 14.90, 15.00, 1930800
2015-01-16, 15.15, 15.50, 15.00, 15.15, 201000
2015-01-15, 15.30, 15.50, 14.95, 15.30, 30000
2015-01-14, 15.15, 15.75, 14.90, 15.15, 312900
2015-01-13, 15.65, 15.90, 15.35, 15.65, 167900
2015-01-12, 15.75, 16.00, 15.50, 15.75, 339800
2015-01-09, 15.90, 16.00, 15.80, 15.90, 349400
2015-01-08, 16.15, 16.45, 15.85, 16.15, 826100
2015-01-07, 15.95, 16.20, 15.70, 15.95, 563500
2015-01-06, 15.70, 16.50, 15.00, 15.70, 50700
2015-01-05, 15.00, 15.65, 14.75, 15.00, 269600
2015-01-02, 14.25, 14.50, 14.20, 14.25, 25600
2014-12-31, 14.45, 14.50, 14.20, 14.45, 152200
2014-12-30, 14.00, 14.35, 13.95, 14.00, 361900
2014-12-29, 14.05, 14.30, 13.00, 14.05, 248200
2014-12-24, 14.35, 14.45, 14.25, 14.35, 137400
2014-12-23, 13.90, 14.20, 13.70, 13.90, 1698800
2014-12-22, 14.20, 14.45, 14.00, 14.20, 554800
2014-12-19, 14.50, 14.70, 14.45, 14.50, 115900
2014-12-18, 14.45, 14.60, 14.45, 14.45, 137000
2014-12-17, 14.55, 14.95, 14.45, 14.55, 313800
2014-12-16, 14.40, 15.00, 13.75, 14.40, 274000
2014-12-15, 14.70, 15.00, 14.50, 14.70, 62500
2014-12-11, 15.00, 15.35, 14.95, 15.00, 366000
2014-12-10, 15.00, 15.15, 14.95, 15.00, 278900
2014-12-09, 15.20, 15.50, 15.10, 15.20, 922600
2014-12-08, 15.20, 15.40, 15.05, 15.20, 136400
2014-12-05, 15.25, 15.50, 15.05, 15.25, 96300
2014-12-04, 15.30, 15.30, 15.25, 15.30, 5472700
2014-12-03, 15.30, 15.50, 15.25, 15.30, 1013700
2014-12-02, 15.30, 15.45, 15.20, 15.30, 397000
2014-12-01, 15.30, 15.80, 15.20, 15.30, 89900
2014-11-28, 15.45, 15.75, 15.30, 15.45, 58700
2014-11-27, 15.50, 15.80, 15.10, 15.50, 1179300
2014-11-26, 15.75, 15.85, 15.50, 15.75, 124800
2014-11-25, 15.90, 16.00, 15.50, 15.90, 240200
2014-11-24, 16.05, 16.20, 15.80, 16.05, 235600
2014-11-21, 16.20, 16.40, 16.15, 16.20, 633800
2014-11-20, 16.35, 16.40, 16.30, 16.35, 318100
2014-11-19, 16.40, 16.50, 16.30, 16.40, 232300
2014-11-18, 16.45, 16.50, 16.20, 16.45, 731600
2014-11-17, 16.25, 16.40, 16.10, 16.25, 74500
2014-11-14, 16.15, 16.40, 16.05, 16.15, 126400
2014-11-13, 16.10, 16.40, 16.00, 16.10, 2821600
2014-11-12, 16.00, 16.50, 15.80, 16.00, 832400
2014-11-11, 15.90, 16.00, 15.75, 15.90, 2607900
2014-11-10, 15.75, 16.35, 15.60, 15.75, 206900
2014-11-07, 16.25, 16.40, 16.00, 16.25, 1432400
2014-11-06, 16.30, 16.50, 16.30, 16.30, 307100
2014-11-05, 16.30, 16.50, 16.10, 16.30, 471800
