Date, Open, High, Low, Close, Volume
2021-03-24, 42.00, 42.00, 41.25, 42.00, 3265000
2021-03-23, 41.80, 42.00, 41.00, 41.65, 259900
2021-03-22, 41.75, 42.00, 40.00, 41.40, 2273300
2021-03-19, 41.55, 42.00, 38.85, 41.65, 1968100
2021-03-18, 40.20, 42.35, 40.20, 41.75, 1203800
2021-03-17, 40.00, 40.50, 40.00, 40.25, 174300
2021-03-16, 41.00, 41.00, 40.00, 40.05, 2015800
2021-03-15, 40.00, 40.25, 39.70, 40.00, 679800
2021-03-12, 39.50, 40.50, 39.50, 40.00, 637000
2021-03-11, 39.40, 39.45, 39.15, 39.35, 1385700
2021-03-10, 38.20, 39.30, 38.20, 38.65, 3060700
2021-03-09, 38.20, 38.20, 37.85, 38.05, 1195300
2021-03-08, 38.20, 38.20, 38.00, 38.00, 2705000
2021-03-05, 37.50, 38.15, 37.50, 38.05, 1257600
2021-03-04, 38.00, 38.00, 37.50, 37.85, 646700
2021-03-03, 37.85, 38.20, 37.50, 37.85, 254000
2021-03-02, 38.00, 38.00, 37.85, 38.00, 1657000
2021-03-01, 37.90, 38.20, 37.75, 37.90, 397900
2021-02-26, 37.90, 38.20, 37.70, 37.90, 2037400
2021-02-25, 38.20, 38.20, 37.80, 37.95, 420700
2021-02-24, 38.20, 38.20, 37.50, 37.95, 198400
2021-02-23, 38.15, 38.55, 38.05, 38.20, 2042300
2021-02-22, 38.20, 38.50, 38.05, 38.20, 1028600
2021-02-19, 38.55, 38.70, 38.35, 38.45, 335500
2021-02-18, 39.00, 39.00, 38.05, 38.35, 3781500
2021-02-17, 38.05, 39.00, 38.05, 38.55, 1117200
2021-02-16, 38.00, 39.70, 38.00, 39.00, 1555800
2021-02-15, 38.00, 38.50, 37.95, 38.00, 255600
2021-02-12, 37.55, 38.00, 37.50, 37.85, 115000
2021-02-11, 37.60, 38.00, 37.50, 37.80, 2278300
2021-02-10, 37.25, 37.70, 37.20, 37.50, 1258100
2021-02-09, 37.40, 37.50, 37.00, 37.15, 200700
2021-02-08, 37.45, 37.45, 37.00, 37.05, 62900
2021-02-05, 37.20, 37.25, 36.90, 37.25, 938300
2021-02-04, 37.00, 37.25, 36.90, 37.20, 3033500
2021-02-03, 37.20, 37.25, 36.80, 37.20, 546000
2021-02-02, 37.20, 37.30, 37.00, 37.25, 5804300
2021-02-01, 36.95, 37.40, 36.75, 37.20, 1357800
2021-01-29, 36.55, 36.80, 36.35, 36.50, 6281500
2021-01-28, 36.60, 36.75, 36.30, 36.50, 3623100
2021-01-27, 36.50, 36.75, 36.50, 36.75, 5831400
2021-01-26, 36.85, 37.00, 36.50, 36.75, 1477700
2021-01-25, 37.25, 37.25, 36.70, 36.85, 1644000
2021-01-22, 37.00, 37.25, 36.80, 37.20, 3044400
2021-01-21, 37.00, 37.25, 36.65, 37.15, 3874700
2021-01-20, 36.70, 37.60, 36.65, 37.25, 3364000
2021-01-19, 36.70, 36.70, 36.05, 36.55, 2013500
2021-01-18, 37.00, 37.00, 36.05, 36.70, 84200
2021-01-15, 36.95, 37.50, 36.70, 36.90, 6531200
2021-01-14, 36.20, 37.25, 36.20, 36.95, 2701000
2021-01-13, 36.45, 36.85, 36.45, 36.70, 1671500
2021-01-12, 36.00, 36.45, 36.00, 36.10, 1588200
2021-01-11, 36.45, 36.45, 36.00, 36.00, 314600
2021-01-08, 36.45, 36.45, 35.80, 36.00, 884600
2021-01-07, 36.05, 36.25, 36.00, 36.00, 897100
2021-01-06, 36.00, 36.15, 35.75, 36.00, 4349400
2021-01-05, 36.00, 36.50, 35.95, 36.05, 879200
2021-01-04, 36.50, 36.50, 35.55, 36.25, 1955500
2020-12-31, 36.35, 37.00, 36.20, 36.55, 227600
2020-12-30, 36.00, 37.00, 35.50, 36.30, 580200
2020-12-29, 35.00, 35.40, 34.85, 35.10, 26900
2020-12-28, 35.30, 35.30, 34.75, 35.00, 19900
2020-12-24, 35.00, 35.20, 34.60, 34.65, 3020400
2020-12-23, 34.80, 34.80, 34.60, 34.60, 1069600
2020-12-22, 34.50, 35.00, 34.05, 34.60, 2497000
2020-12-21, 34.75, 35.20, 34.10, 34.60, 784300
2020-12-18, 34.50, 35.00, 34.50, 34.55, 2341100
2020-12-17, 34.50, 34.50, 33.80, 34.00, 881700
2020-12-16, 34.85, 35.00, 34.50, 34.65, 4099900
2020-12-15, 34.75, 35.00, 34.75, 35.00, 3311600
2020-12-14, 34.95, 35.00, 34.80, 35.00, 874900
2020-12-11, 35.20, 35.20, 34.95, 35.00, 3206000
2020-12-10, 34.75, 35.20, 34.60, 34.70, 3749400
2020-12-09, 34.80, 34.85, 34.55, 34.70, 4916400
2020-12-08, 34.90, 34.90, 34.50, 34.70, 9017900
2020-12-07, 35.45, 35.45, 34.50, 34.75, 81500
2020-12-04, 35.50, 35.50, 34.60, 35.05, 223900
2020-12-03, 35.70, 35.70, 35.05, 35.40, 3859200
2020-12-02, 35.05, 35.70, 35.00, 35.30, 8551000
2020-12-01, 35.50, 35.50, 35.00, 35.05, 171900
2020-11-30, 34.95, 35.50, 34.40, 34.60, 15514500
2020-11-27, 35.60, 35.60, 34.00, 34.40, 6029100
2020-11-26, 35.65, 36.00, 35.50, 35.55, 1657800
2020-11-25, 36.50, 36.50, 35.65, 35.65, 1232600
2020-11-24, 35.70, 36.65, 35.60, 35.65, 4735100
2020-11-23, 35.70, 35.70, 35.35, 35.55, 669500
2020-11-20, 35.95, 35.95, 35.00, 35.35, 3350500
2020-11-19, 36.40, 36.50, 34.50, 35.95, 5324700
2020-11-18, 36.50, 36.65, 36.10, 36.30, 445600
2020-11-17, 36.80, 37.00, 36.35, 36.55, 172800
2020-11-16, 37.00, 37.10, 36.50, 36.75, 2818200
2020-11-13, 36.00, 37.25, 36.00, 36.80, 1673800
2020-11-12, 36.10, 36.30, 35.20, 36.00, 2985200
2020-11-11, 35.50, 36.00, 35.50, 35.95, 436300
2020-11-10, 34.05, 35.95, 34.05, 35.00, 2394200
2020-11-09, 35.40, 35.50, 34.00, 34.40, 110600
2020-11-06, 35.00, 35.45, 34.00, 35.00, 3421800
2020-11-05, 33.65, 35.00, 33.50, 34.65, 1814900
2020-11-04, 33.75, 34.25, 32.75, 32.80, 2369200
2020-11-03, 33.75, 33.75, 32.65, 32.75, 2737600
2020-11-02, 33.80, 33.80, 32.95, 33.35, 1092100
2020-10-30, 34.20, 34.20, 33.60, 33.90, 1043000
2020-10-29, 34.30, 34.35, 34.00, 34.00, 1542800
2020-10-28, 34.40, 34.50, 34.30, 34.35, 1132500
2020-10-27, 34.00, 34.50, 34.00, 34.40, 873000
2020-10-26, 34.50, 34.50, 34.10, 34.50, 1955000
2020-10-23, 34.50, 34.50, 34.00, 34.35, 38700
2020-10-22, 34.45, 34.50, 34.40, 34.50, 412500
2020-10-21, 34.90, 34.90, 34.45, 34.55, 331600
2020-10-19, 35.50, 35.50, 34.00, 34.55, 2973400
2020-10-16, 35.00, 35.50, 34.00, 34.95, 291000
2020-10-15, 35.00, 35.20, 34.75, 34.90, 113200
2020-10-14, 35.55, 35.55, 34.90, 35.00, 1284600
2020-10-13, 35.00, 35.50, 34.80, 35.00, 1100300
2020-10-12, 35.95, 35.95, 34.80, 35.00, 829500
2020-10-09, 34.50, 35.80, 34.50, 34.90, 3404500
2020-10-08, 34.90, 35.00, 34.00, 34.10, 2262900
2020-10-07, 35.40, 35.50, 34.90, 35.00, 1606000
2020-10-06, 35.50, 35.60, 35.40, 35.50, 78600
2020-10-05, 36.30, 36.30, 35.20, 35.50, 338900
2020-10-02, 36.50, 36.50, 35.00, 35.95, 346300
2020-10-01, 36.70, 36.70, 36.30, 36.50, 81600
2020-09-30, 38.10, 38.10, 36.50, 36.70, 1118000
2020-09-29, 37.40, 38.00, 36.10, 36.65, 1459000
2020-09-28, 36.75, 37.75, 36.75, 37.35, 540800
2020-09-25, 37.00, 37.00, 35.85, 36.10, 691500
2020-09-24, 35.80, 36.90, 35.45, 35.65, 28380900
2020-09-23, 36.00, 36.00, 35.70, 35.85, 2687500
2020-09-22, 36.00, 36.00, 35.75, 36.00, 2417800
2020-09-21, 36.00, 36.85, 36.00, 36.00, 1514900
2020-09-18, 36.50, 36.50, 36.00, 36.15, 3286100
2020-09-17, 36.95, 37.00, 36.00, 36.05, 2788700
2020-09-16, 36.95, 37.00, 36.85, 36.95, 160200
2020-09-15, 37.00, 37.05, 36.50, 36.95, 1094700
2020-09-14, 36.90, 37.00, 36.00, 36.85, 493600
2020-09-11, 36.60, 37.05, 36.50, 37.00, 3425100
2020-09-10, 37.00, 37.05, 36.50, 36.90, 6752200
2020-09-09, 35.00, 37.00, 35.00, 36.00, 267700
2020-09-08, 35.00, 36.00, 34.80, 35.00, 586200
2020-09-07, 34.20, 35.50, 34.05, 35.00, 348400
2020-09-04, 36.95, 36.95, 34.00, 35.65, 264800
2020-09-03, 37.00, 37.70, 36.75, 37.05, 949800
2020-09-02, 37.00, 37.60, 37.00, 37.10, 2873600
2020-09-01, 36.70, 37.15, 36.70, 37.00, 429000
2020-08-31, 37.00, 37.00, 36.50, 36.65, 5885100
2020-08-28, 36.45, 36.95, 36.00, 36.45, 3792000
2020-08-27, 36.00, 37.00, 35.50, 36.45, 1494500
2020-08-26, 34.25, 35.50, 34.25, 34.80, 776600
2020-08-25, 34.50, 34.80, 33.65, 34.05, 1682800
2020-08-24, 33.95, 34.00, 33.50, 33.65, 2369000
2020-08-21, 33.00, 33.85, 32.50, 32.95, 2398400
2020-08-20, 32.50, 33.00, 32.00, 32.70, 83800
2020-08-19, 30.70, 32.40, 30.70, 31.70, 1186800
2020-08-18, 31.00, 31.50, 30.25, 30.80, 817800
2020-08-17, 30.90, 30.90, 29.00, 30.25, 1548300
2020-08-14, 29.00, 30.90, 28.50, 28.75, 2035500
2020-08-13, 29.80, 30.00, 28.00, 28.10, 3273500
2020-08-12, 29.75, 30.00, 29.00, 29.35, 3073500
2020-08-11, 31.00, 31.00, 29.85, 29.90, 4363700
2020-08-10, 31.95, 31.95, 31.00, 31.20, 54900
2020-08-07, 31.00, 32.40, 31.00, 31.50, 932700
2020-08-06, 31.00, 31.80, 29.50, 29.95, 2943000
2020-08-05, 31.80, 32.00, 31.00, 31.35, 352500
2020-08-04, 32.55, 32.55, 31.85, 31.95, 189700
2020-08-03, 32.65, 32.70, 32.00, 32.40, 2263200
2020-07-30, 32.50, 33.00, 32.50, 32.55, 300700
2020-07-29, 32.60, 33.00, 32.55, 32.65, 1577900
2020-07-28, 32.50, 32.75, 32.00, 32.60, 1142200
2020-07-27, 32.75, 32.75, 32.00, 32.50, 3613200
2020-07-24, 31.80, 32.50, 31.80, 32.50, 764100
2020-07-23, 32.00, 32.80, 31.75, 31.85, 2077300
2020-07-22, 32.80, 32.80, 31.60, 31.75, 10131100
2020-07-21, 33.50, 33.70, 32.70, 33.00, 942100
2020-07-20, 34.00, 34.00, 33.60, 33.85, 457100
2020-07-17, 34.50, 34.50, 33.50, 34.00, 2023500
2020-07-16, 34.40, 34.40, 34.10, 34.20, 6229700
2020-07-15, 34.40, 34.50, 34.00, 34.40, 5090900
